13533,37-180,37,"Livu	sê	êli	ki	n	kopa.","book	DEM	FOC	REL	1SG	buy","It is this book that I bought."
13534,37-210,37,"Mene	ki	xiga.","Mene	REL	arrive","It is Mene who arrived."
13535,37-211,37,"Mene	êli	xiga.","Mene	FOC	arrive","It is Mene who arrived."
13536,38-187,38,"Xa	tudu	amu-se	ineni	xa	da	pimelu.","thing	all	1SG-DEM	3PL	EVID	give	first","Everything, it is me they give first."
13537,39-173,39,"Yo	ki	fez	es.","1SG	REL	make.PST	DEM","It was me who did that. OR: I did that myself."
13538,40-138,40,"Tər	akə	piken	irmãʋ	ki	ti,	su	amig	su	kosid	yafoj	sata	kume.","so	that	little	brother	REL	COP.PST	3SG.POSS	friend	GEN	with	went	begin	eat","So, it was the little brother, with his friend he went and began to eat."
13539,41-169,41,"miɲa	meʃiin-ntu	mee	isti	poɖiyaas	fuula	ki-botaa","1SG.GEN	machine-LOC	FOC	this	children	flower	NMLZ-put","It is on MY machine that these children are doing decorative stitching (lit. It is on MY machine that these children are putting flowers)."
13540,42-189,42,"teng	bos	sa	krensa	ki	yo	ta	lantá,	retu?","be	2SG	GEN	child	that	1SG	PROG	carry	true","It is your child I am carrying, isn’t it?"
13541,43-120,43,"Sertu	ile	teng	sorti.	Nos	ki	teng	mofinedja.","sure	3SG	have	luck	1PL	REL	have	bad.luck","He certainly is lucky. It is us who are unlucky."
13542,44-177,44,"Mi	táta	kel	ya-asé	kel	kása.","1SG.POSS	father	REL	PFV-make	DEF	house","It is my father that built the house."
13543,45-142,45,"Un	manzanas	que	ya	come	yo.","INDF	apple	REL	PFV	eat	1SG","It was an apple that I ate."
13544,46-188,46,"Amó!",FOC.COP,"(This is) correct!"
13545,47-212,47,"Bo	buki	mi	a	lesa.","2SG	book	1SG	PFV	read","(It is) your book I read."
13546,47-213,47,"Un	florin	el	a	fia	Leo.","INDF	guilder	3SG	PFV	lend	Leo","A guilder (is what) he lent Leo."
13547,47-214,47,"Ta	un	florin	el	a	fia	Leo.","COP	INDF	guilder	3SG	PFV	lend	Leo","(It is) a guilder (that) he lent Leo."
13548,47-215,47,"Ta	e	kakalaka	e	vruminga	nan	a	kome.","COP	DEF	cockroach	DEF	ant	PL	PFV	eat","It is the cockroach that the ants have eaten."
13549,48-185,48,"Era	Huan	kiene	asé-ba	asé	eso.","be.PST	Juan	who	do-PST.HAB	do	this","It was Juan who used to do that."
13550,49-319,49,"Se	papa	m	ki	di	m	sa.","HL	father	1SG.POSS	REL	say	1SG	that","It was my father who told me about it."
13551,49-320,49,"Papa	ki	di	m	sa.","father	1SG	REL	say	that","It was my father who told me about it."
13552,49-321,49,"Se	atè	l	donnen.","HL	to.ground	3SG	give","It is to the ground that she gives (fruit)."
13553,49-322,49,"Atè	l	donnen.","to.ground	3SG	give","It is to the ground that she gives (fruit)."
13554,50-196,50,"Papa	ki	fè	kaz=la.","father	REL	do	house=DEF","It is my father who built the house."
13555,50-197,50,"Sé	papa	ki	fè	kaz=la.","FOC	father	REL	do	house=DEF","It is my father who built the house."
13556,51-167,51,"Sé	papa	ki	fè	kay-la.","FOC	father	REL	do	house-DEF","It is my father who built the house."
13557,51-168,51,"Papa	ki	fè	kay-la","father	REL	do	house-DEF","It is my father who built the house."
13558,52-107,52,"a	Georges	ki	di	mo	sa	bèt-a","HL	George	REL	say	me	DEM	thing-DEM","It is George who told me that."
13559,53-381,53,"Se	li	ki	te	sonye	le	mile.","HL	3SG	REL	PST	feed	ART.DEF.PL	mule","It was he who fed the mules. OR: He was the one who fed the mules."
13560,53-382,53,"Se	mo	popa	k	te	konne	di	sa.","HL	1SG	father	REL	PST	HAB	say	DEM","It was my father who used to say that."
13561,53-383,53,"Se	so-tchèn	latè	fose-la	pase	ann.","HL	3SG.POSS-POSS	land	ditch-ART.DEF.SG	pass	on","It's her land the ditch passes through."
13562,54-226,54,"Bin,	vreman,	se	Pti	Zan	le	anler	laba.","well	really	HL	Pti	Zan	COP.PRS	up	there","Well, really, it’s Pti Zan up there."
13563,54-227,54,"Se	le	zanfan	ki	souf.","HL	DEF.PL	child	REL	suffer.","It's the children who suffer."
13564,55-192,55,"mo	papa	mem	ki	ti	dir	mwa	sa","1SG	father	HL	REL	PST	tell	1SG	that","It is my father who told me that. OR: My father told me that."
13565,55-193,55,"se	li	ki	ti	fer	sa","COP	3SG	REL	PST	do	that","It is s/he who did that."
13566,55-194,55,"se	sa	ki	guverner	labaṅk	DE	MAURICE	mesye	Indur	Ramphal	fin	deklar	MBC","COP	DEM	REL	governor	bank	of	Mauritius	Mister	Indur	Ramphal	COMPL	declare	MBC","That is what the governor of the bank of Mauritius Mr Indur Ramphal declared to MBC (Mauritius Broadcasting Corporation)."
13567,55-196,55,"mwa	ki	pu	géj	sa","1SG	REL	FUT	get	this","That's me who will be blamed."
13568,56-200,56,"Bann	zonm	ki	danse	sa	tinge.","PL	man	REL	dance	DEM	tinge","It is/was only the men who danced the tinge (a kind of traditional dance)."
13569,56-201,56,"Se	Pol	(menm)	ki	'n	pran	sa	liv.","HL	Paul	(himself)	REL	PRF	take	DEM	book","It is Paul (himself) who has taken the book."
13570,56-202,56,"Sa	Pol	ki	'n	pran	sa	liv.","HL	Paul	REL	PRF	take	DEM	book","It is Paul who took the book."
13571,56-203,56,"Mon	papa	sa	ki	ti	fer	sa	lakaz.","POSS	father	HL	REL	PST	make	DEM	house","It is really my father who constructed this/the house."
13572,56-204,56,"Martin	menm	ki	pe	travay	plis.","Martin	HL	REL	PROG	work	most","It is really Martin who is working most."
13573,58-129,58,"Si	mukanda	yayi	ya	yandi	sumb-aka.","FOC	book	this	REL	he	buy-PST","It is this book he bought."
13574,59-334,59,"eski	mbi	laa	mbi	tene	na	mo	tene?","Q	1SG	FOC	1SG	say	PREP	2SG	word","Is it I who said it to you?"
13575,59-335,59,"ni	laa	mbi	kpe	mbi	ga	so","DET	FOC	1SG	run	1SG	come	thus","That's the reason I ran here."
13576,59-336,59,"amafuta	ti	azo	laa	amu	na	lo","PL.fat	of	PL.person	FOC	SM.give	PREP	3SG","It was pieces of fatty human flesh that he gave to her."
13577,59-337,59,"kwe	gi	kwa	laa?!","everything	only	work	FOC","Is everything just work?!"
13578,59-338,59,"ake	melenge	ti	lo	so	duti	na	ya	ti	da	ti	kogara	ti	lo	aninga	laa	asigi	na	nda	ni","SM.COP	child	of	3SG	REL	SM.sit	PREP	inside	of	house	of	in-law	of	3SG	SM.be.long.time	FOC	SM.come.out	PREP	explanation	DET","It was her child who lived in her in-law's house for a long time who explained the situation. OR: ... who explained what had happened."
13579,59-339,59,"(a-ke)	baba	ti	mbi	si	a-mu	na	mbi","(PM-COP)	father	of	1SG	FOC	PM-give	PREP	1SG","It was my father who gave it to me."
13580,59-340,59,"so	veni	si	i	ken'","DEM	itself	FOC	1PL	reject","It's this that we reject."
13581,59-342,59,"koli	ti	mbi	la	ape","man	of	1SG	FOC	NEG","It's not my man (husband)."
13582,59-343,59,"zo	wa	la	a-tene	mo	ga	zo	wa?!","person	what	FOC	PM-say	2SG	come	person	what","Who in the world told you to come?!"
13583,60-149,60,"Pierre	moto	a-bét-ákí	Paul","Pierre	HL	3SG-hit-PST	Paul","It was Pierre who hit Paul."
13584,60-150,60,"Paul	moto	Pierre	a-bét-ákí","Paul	HL	Pierre	3SG-hit-PST","It is Paul whom Pierre hit."
13585,62-99,62,"si	m-zeu-mó	a-ku-ti?i	haraza","NEG.COP	1-herd-NMLZ	3SG-COND-carry	in.river","It is not the herdsman who brought them to the river."
13586,63-194,63,"ána	ya	al	ásuru	kurá	tái	dé","1SG	FOC	REL	tie.up	leg	mine	DEF","I am the one who tied up my leg."
13587,63-195,63,"dé	rábana	yá	kútu	je	dé","DEF	God	FOC	put	like	this","God is the one who is putting it like this."
13588,64-212,64,"anína	yáwu	bi=rówa	géru	haj-át	del","1PL	TOP	IRR=go	change	thing-PL	DEM.PROX.PL","It's us that will change these things."
13589,64-214,64,"yawú	de	ke","FOC	DEM.PROX	like.this","It is like that."
13590,66-120,66,"Go	aayər	jo	miinung.","1SG	water	FOC	drink","It’s water that I am drinking."
13591,67-212,67,"Itu	selalu	tinggal	sini	punya	orang	pakai	ini	pasar	ah.","HL	always	live	here	REL	person	use	DEM	market	EMPH","It is the people living here [who] use this market."
13592,68-124,68,"Baru	dong	ketauan	itu	daun,	bukan	uang	yang	di	situ.","just	3PL	realize	DEM	leaf	NEG	money	REL	LOC	over.there","Only then did they realize that it was leaves, not money, that was over there."
13593,71-185,71,"Bia	no	[kela	mea	maua	inu].","beer	INTENS	[DET	thing	1DU	drink]","Beer is what we drank."
13594,71-186,71,"Oe	[ka	mea	pepehi	kela	wahine	oe].","2SG	[DEF	thing	beat	DET	wife	2SG.POSS]","You're the one who beat your wife."
13595,72-157,72,"Bat	datsda	karu-ngku	i	bin	pangkily	im.","but	FOC	child-ERG	3SG.SBJ	PST	hit.on.head	3SG.OBJ","But it was the child who hit him on the head."
13596,73-110,73,"bos-mu	todo	plata-mi	da-sha","2SG-ALL	all	money-AFF	give-1SG.FUT","I will give you all the money."
13597,75-266,75,"Mu	nipaenglet	awa	kaa-wanih-ak.","1.POSS	clasp	this.ANIM.PROX.SG	REL-lose.him-1.SBJ.3.OBJ","It is this clasp of mine that I lost."
13598,1-248,1,"Da	koksi	yu	koksi	mi.","it.be	mock	2SG	mock	1SG","You are really mocking me."
13599,2-275,2,"A	musu	de	feti	den	ben	feti,	yu	sabi.","3SG	must	COP	fight	3PL	PST	fight	2SG	know","They must have been fighting, you know."
13600,2-276,2,"A	stik	yu	o	stik	a	pikin.","FOC	stifle	2SG	FUT	stifle	DET	child","You’ll suffocate the child this way."
13601,2-277,2,"Na	kon	yu	e	kon	fu	teki	a	moni	kba?","FOC	come	2SG	IPFV	come	for	take	DET	money	already","You’ve come already to take the money?"
13602,3-148,3,"Síki	dí	wómi	síki.","be.sick	DEF.SG	man	be.sick","The man is really sick."
13603,4-176,4,"Na	sutu	a	musu	e	sutu	en	anga	nefi.","COP/FOC	shoot	he	must	IPFV	shoot	him	with	knife","What he must be doing is stabbing him with a knife."
13604,5-175,5,"a	ron	di	baai	ron,	a	no	waak	ii	waak","FOC	run	the	boy	run	FOC	NEG	walk	3SG	walk","The boy RAN, he didn't walk."
13605,6-110,6,"Is	lash	he	lash	me.","FOC	strike	3SG.M	strike	1SG.OBJ","What he really did was strike me."
13606,6-113,6,"Iz	walk	he	walkin.","is	walk.PROG	3SG.M	walk.PROG","He really is walking (and not taking the bus)."
13607,7-251,7,"A	tiif	i	tiif	mek	dem	faiya	uhm.","FOC	thief	3SG	thief	make	3PL	fire	3SG","It was because he committed theft that they fired him."
13608,7-252,7,"A	sing	yo	a	sing?","FOC	sing	2SG	PROG	sing","Are you really singing?"
13609,8-157,8,"A	swel	it	swel,	luk	da.	A	bigfut	dem	gi	mi.","FOC	swell	3SG	swell	look	there	FOC	bigfoot	3PL	give	1SG","It really swelled up, look there. Someone caused me to have elephantiasis. OR: It really swelled up, look there. Someone gave me the bigfoot."
13610,8-158,8,"A	tiif	Piita	tiif	di	yam.","FOC	steal	Peter	steal	DET	yam","Steal the yam is what Peter did."
13611,9-195,9,"Da	dril	dey	me	de	dril.","TOP	drill	3PL	ANT	PROG	drill","What they did was to drill (for oil)."
13612,10-243,10,"Francy	breda	staat	laaf,	an	se	da	faam	ihn	wende	faam.","Francy	brother	start	laugh	and	say	FOC	pretend	3SG	ANT.PROG	pretend","Francy's brother started to laugh, and said that Francy was just pretending."
13613,10-244,10,"Da	kliin	ihn	wehn	de	kliin	an	no	de	kuk.","FOC	clean	3SG	ANT	PROG	clean	and	NEG	PROG	cook","She was cleaning and not cooking."
13614,11-318,11,"Shi	jos	mi	de	faam.","3SG.F	just	PST	PROG	pretend","She was just pretending."
13615,12-262,12,"[...]	where	it	actually	come	from	is	by	trusting	God.","[...]	where	3SG.N.SBJ	actually	come	from	COP	by	trust.PROG	God","[...] where it actually comes from is trust in God."
13616,15-135,15,"na	waka	nɔmɔ	dɛm	bin	de	waka","FOC	walk	only	3PL	PST	PROG	walk","They were just walking."
13617,16-153,16,"ì	bì	bus	[è	gò	bus]","3SG	COP	booze	[3SG	FUT	booze]","It is drunk that he will get (by all means)."
13618,17-184,17,"Nà	wàka	we̱	à	wàka.","HL	walk	REL	1SG.SBJ	walk","It is walking that I did."
13619,18-168,18,"Na	waka	we	a	waka,	a	no	bin	run.","FOC.COP	walk	REL	1SG.SBJ	walk	1SG.SBJ	NEG	PST	run","It was walking that I did, not running."
13620,19-199,19,"Nà	go	à	dè	go	ò.","FOC	go	1SG.SBJ	IPFV	go	SENT.PCL","Mind you, I'm going."
13621,25-329,25,"Theya	na	yu	bring-im	na!","there	now	2SG	bring-TR	now","There, you bring it!"
13622,26-115,26,"deɪ	plɛ-in	ɔ	faɪt-in","3PL	play-PROG	or	fight-PROG","Are they playing or fighting? They are playing."
13623,27-130,27,"[...]	a	lak	am	lo	lak!","[...]	COP	laugh	3SG	PROG	laugh","[...] he was laughing!"
13624,28-184,28,"da	mu	so	o	wa	mu-tɛ","COP	go	FOC	3SG	PST	go-PFV","He had really gone."
13625,28-185,28,"di	potɛ-man,	da	blɛndɛ	so	o	bigin-tɛ	blɛndɛ","the	old-man	COP	blind	FOC	3SG	begin-PFV	blind","The father, he began to really get blind."
13626,29-207,29,"Sukkel	sal	hy	sukkel!","struggle	shall	3SG.M.NOM	struggle","He will jolly well struggle!"
13627,29-208,29,"Wen	sal	hy	nie	wen	nie!","win	shall	3SG.M.NOM	NEG	win	NEG","He certainly won't be winning!"
13628,29-209,29,"Oefen	OEFEN	hy!","practise	practise	3SG.M.NOM","Practise he certainly does! / There's no doubt he's practising!"
13629,29-210,29,"SKRYF	skryf	hy	NIE!","write	write	3SG.M.NOM	NEG","He just won't WRITE! / He's certainly not writing!"
13630,32-175,32,"Tánia	so	andá,	el	ka	korrê.","Tánia	only	walk	3SG	NEG	run","Tánia only walked, she didn't run."
13631,33-228,33,"Kuri	ku	i	na	kuri,	i	ka	na	bua.","run	REL	3SG	PROG	run	3SG	NEG	PROG	fly","He is running, he is not flying."
13632,34-194,34,"Ø	i	kumé	ku	N	Ø	sá	ku	yel.","PFV	COP	eat	REL.OBJ	1SG.SBJ	PFV	COP	with	3SG.INDP","I am EATING [and not doing something else].  OR: What I'm doing is eating."
13633,35-230,35,"Bô	ska	bêbê!	–	Inô,	kume	so	n	ska	kume.","2SG	PROG	drink	–	no	eat	FOC	1SG	PROG	eat","You are drinking! – No, I am eating."
13634,35-231,35,"Mosu	ska	nda.	Inô,	kôlê	so	ê	ska	kôlê.","boy	PROG	walk	no	run	FOC	3SG	PROG	run","The boy is walking. No, he is running."
13635,36-143,36,"Ô	thêka	m’me?	–	Inga,	bêbê	thô	ma	n	thêka	bêbê.","2SG	PROG	eat	–	no	drink	FOC	REL	1SG	PROG	drink","Are you eating? – No, I'm drinking."
13636,37-181,37,"Txi	sa	kume	a?	–	Ade	ô,	bêbê	êli	ki	n	sa	bêbê.","2SG	PROG	eat	Q	–	no	VAL	drink	FOC	REL	1SG	PROG	drink","Are you eating? – No, I am drinking."
13637,40-139,40,"Khure-n	el	nu	ti	khure-n,	el	ti	marʧa-n.","run-PROG	3SG	NEG	PST	run-PROG	3SG	PST	walk-PROG","S/he wasn't running, s/he was walking."
13638,41-170,41,"ta-andaa	see,	eev	mes-andaa,	senaa	maay	mes-andaa,	senaa	sara	ki-santaa	mee","PRS-go	COND	1SG	OBLIG-go	or	mother	OBLIG-go	or	COND	NMLZ-sit	FOC","If she goes, I must go or her mother must go, otherwise she has to sit here. [i.e. the daughter is not allowed to leave the home unaccompanied.]"
13639,42-190,42,"Juang	ja	andá	seja,	eli	ńgka	kuré	lá","Juang	PFV	walk	just	3SG	NEG	run	EMPH","Juang just walked, he didn't run."
13640,44-178,44,"Ya	kaminá	numá	Tʃéri,	no	ya	kohré.","PFV	walk	just	Cherry	NEG	PFV	run","Cherry was walking, not running."
13641,45-143,45,"Ta	camina	Juan,	no	ta	curri	na	plaza.","IPFV	walk	Juan	NEG	IPFV	run	LOC	market","It was walking that Juan did in the market, not running."
13642,47-216,47,"Ta	tin	mes	mi	no	tin!","COP	have	EMPH	1SG	NEG	have","I really don't have it."
13643,47-217,47,"Bini	lo	mi	bini	sigur.","come	MOOD	1SG	come	certain","I will certainly come."
13644,47-218,47,"Ta	djis	fia	mi	a	fia	bo	e	buki.","COP	just	lend	1SG	PFV	lend	2SG	DEF	book","I have merely lent you the book (not given it)."
13645,49-323,49,"Se	chire	Siltana	te	chire	rad	la.","HL	tear	Sultana	ANT	tear	clothes	DEF","Sultana had torn the clothes."
13646,49-324,49,"Se	dòmi	Mari	ta	domi.","HL	sleep	Marie	COND	sleep","Marie would like to sleep."
13647,49-325,49,"Se	vini	pou	lapli	a	vini.","HL	come	MOD	rain	DEF	come","It's about time that it starts raining."
13648,50-199,50,"Achté	mwen	achté='y.","buy	1SG	buy=3SG","I did buy it."
13649,50-200,50,"Bat	Ijénie	ka	bat	Ijenn.","beat	Ijénie	PROG	beat	Ijenn","It's beating what Ijénie does with Ijenn. OR: Ijénie is really beating Ijenn."
13650,50-201,50,"Sé	bat	Ijéni	ka	bat	Ijenn.","FOC	beat	Ijéni	PROG	beat	Ijenn","It's beating which Ijéni does/is doing with Ijenn."
13651,50-202,50,"Sé	bat	menm	Ijéni	ka	bat	Ijenn.","FOC	beat	INTENS	Ijéni	PROG	beat	Ijenn","It's really beating what Ijéni does/is doing with Ijenn."
13652,51-169,51,"Achté	man	achté'y.","buy	1SG	buy.3SG","I did buy it."
13653,58-130,58,"Ku-dia	yayi	ya	yandi	ke	dia.","INF-eat	this	CONN	he	be	eat","(It's) the (particular) way he is eating."
13654,59-344,59,"mbi	vo	vo-ngo	pepe","1SG	buy	buy-NMLZ	NEG","I didn't buy it (because someone gave it to me)."
13655,59-345,59,"a-zo	a-vo	gi	vo-ngo","PL-person	PM-buy	only	buy-NMLZ","People just buy it (without subscribing to the newspaper)."
13656,60-151,60,"a-défís-ákí	yó	yangó	ko-défis-a,	a-kabél-ákí	yó	té","3SG-lend-PST	2SG	3SG.INAN	INF-lend-FV	3SG-offer-PST	2SG	NEG","She LENT it to you, she didn't GIVE it."
13657,67-214,67,"Saya	tak	ada	makan.","1SG	NEG	be	eat","I really did not eat."
13658,1-249,1,"Hede	hati	yu,	rasi	sa	hati	yu	tu.","head	hurt	2SG	arse	FUT	hurt	2SG	too","Does your head hurt you? Your arse too will hurt you."
13659,2-278,2,"I	mu	yepi	wroko	tu.","2SG	must	help	work	too","You, too, must help with the work."
13660,2-279,2,"Yu	srefi	tu	musu	dyompu	nanga	wan,	yu	begrijp.","2SG	self	too	must	jump	with	one	2SG	understand","You too must jump with one [foot], you understand."
13661,2-280,2,"Mi	tu	no	erken,	dati	meki	mi	e	tyari	Miller.","1SG	also	NEG	admit	that	make	1SG	IPFV	carry	Miller","I too wasn’t acknowledged (as someone’s child), that’s why I go by the name of Miller."
13662,2-281,2,"Na	so	mi	ben	tyari	mi	srefi	tu.","FOC	so	1SG	PST	carry	my	self	too","That’s how I, too, behaved."
13663,3-149,3,"Ju	tu	bì	túe	sitónu	gó	a	mi	wósu	líba,	ó?","2SG	too	TNS	throw	stone	go	LOC	1SG	house	top	Q.TAG","Did you also throw stones onto my house?"
13664,4-177,4,"En	den	seefi	abi	a	denki	tu.","and	them	self	have	DET	think	too","And they themselves had the same thinking/thought."
13665,5-176,5,"hii	an	aal	doz	gu	de?","he	also	also	HAB	go	there","Does he too go there? OR: Even he goes there?"
13666,5-177,5,"hii	doz	go	de	tu?","3SG	HAB	go	there	also","Does he go there too (in addition to other people). OR: Does he go there too (in addition to other places)?"
13667,6-114,6,"Doh	let	d	bubble	buss	on	allyuh	too.","don't	let	the	bubble	burst	on	you.PL	too","Don't let the bubble (here: housing market) burst on you(PL) too."
13668,7-253,7,"Hi	biit	evri	wan	hi	pikni	an	dem	duhng	tu	i	beibi	an	aal.","3SG	beat	every	one	3SG.POSS	child	and	PL	down	to	ART	baby	and	all","He flogged all his children including the baby."
13669,7-254,7,"Hi	biit	evri	wan	hi	pikni	an	dem	ivn	i	beibi.","3SG	beat	every	one	3SG.POSS	child	and	PL	even	ART	baby","He flogged all his children including the baby."
13670,7-255,7,"Hi	biit	evri	wan	hi	pikni	an	dem	an	i	beibi	tu.","3SG	beat	every	one	3SG.POSS	child	and	PL	and	ART	baby	too","He flogged all his children including the baby."
13671,7-256,7,"Hi	biit	evri	wan	hi	pikni	an	dem	an	i	beibi	get	liks	tu.","3SG	beat	every	one	3SG.POSS	child	and	PL	and	ART	baby	get	flogging	too","He flogged all his children including the baby."
13672,8-159,8,"A	no	wan	smadi	dem	kil.	Dem	kil	Mieri	tu.","FOC	NEG	one	somebody	3PL	kill	3PL	kill	Mary	too","They did not kill one person only. They killed Mary also."
13673,9-67,9,"Di	owl	man	gat	i	rum	n̩	i	son	gat	i	own	rum	tu.","the	old	man	got	his	room	and	the	son	got	his	own	room	too","The old man got his room and the son got his own room, too."
13674,9-196,9,"Ina	len	da	den	dey	de	kum	awt	dey	tuw.","in	Lent	TOP	then	3PL	PROG	come	out	day	too","That’s around Lent that they are coming out, during the day, too."
13675,10-245,10,"On	tap	a	dat	wi	gat	som	posuol,	tu.","on	top	of	DEM	1PL	get	some	posoli	too.","In addition to that we will have some posoli, too."
13676,10-246,10,"Beda	Taiga	tek	di	neks	wan	egen.","Brother	Tiger	take	ART.DEF	next	one	again","Brother Tiger took the second one as well."
13677,10-247,10,"Mi	waahn	plie	tu!","1SG	want	play	too","I want to play, too!"
13678,10-248,10,"Mary	kom,	tu.","Mary	come	too","Mary too came."
13679,11-319,11,"Yu	kan	aalso	mek	yuor	rondon	wid	miit.","2SG	can	also	make	2SG.POSS	rundown	INS	meat","You can also make your rundown with meat."
13680,11-320,11,"Wi	so	praud	fa	dat	bikaa	nou	wi	gat	lait,	tu.","1PL	so	proud	for	DEM	because	now	1PL	get	light	too","We are so proud of that because now we have electricity, too."
13681,11-321,11,"Som	ov	di	piipl	gat	famali	aalso.","some	of	ART.DEF	people	get	family	also","Some of the people also have family."
13682,11-322,11,"Mary	kom	tu.","Mary	come	too","Mary too came."
13683,12-263,12,"[...]	if	you	go	to	the	bank,	too	[...].","[...]	if	2SG.SBJ	go	to	the	bank	FOC	[...]","[...] if you go to the bank, too, [if we both go to the bank] [...]."
13684,12-264,12,"And	then	you	got	bills,	too.","and	then	2SG.SBJ	got	bill.PL	FOC","And then you have bills, too. [And then only he is working.]"
13685,13-191,13,"De	wine	gwine	waste	an	de	old	bottle	gwine	git	ruint	too.","the	wine	going	waste	and	the	old	bottle	going	get	ruined	FOC","The wine is going to waste and the old bottle will get ruined too. (Mt 9.17)"
13686,13-192,13,"Dey	nail	two	tief	too	pon	dey	own	cross.","they	nail	two	thieves	FOC	upon	their	own	cross","They also nailed two thieves on their own cross. (Mt 27.38)"
13687,13-193,13,"Dat	man	da	lib	een	sin	too.","that	man	PROG	live	in	sin	too","That man is living in sin, too. (Mt 5.32)"
13688,14-145,14,"He	bought	a	banana	too.","he	bought	a	banana	also","He bought a banana also."
13689,14-146,14,"He	bought	a	banana	also.","he	bought	a	banana	also","He bought a banana also."
13690,15-136,15,"meri	sɛf	bin	de	na	di	pati","Mary	self	PST	there	LOC	ART	party","Mary too was present at the party. OR: Mary was also at the party."
13691,16-154,16,"dagɔmba	ʧif	tu	ĩ	tu	de	dɛ","Dagomba	chief	FOC	3SG	FOC	COP	there","The Dagomba chief was also there."
13692,16-155,16,"dis	auà	man	tu	[we	de	fɔ	tɔp]	tu	ĩ	tu	ì	make	wì	dè	fiɛr	àm	nau","DEM	1PL.POSS	man	FOC	[COMP	COP	for	top]	FOC	3SG	FOC	3SG	make	1PL	HAB	fear	3SG.OBJ	now","Our man who is at the top (i.e. who rules us) makes us fear him now."
13693,17-185,17,"Dè̱m	cho̱p	gàri	tù.","3PL.SBJ	eat	gari	FOC","They ate gari too."
13694,17-186,17,"Dè̱m	tù	cho̱p	gàri.","3PL.SBJ	FOC	eat	gari","They too ate gari."
13695,18-169,18,"Dem	chop	fufu	tu.","3PL.SBJ	eat	fufu	too","They also ate fufu."
13696,18-170,18,"Dem	tu	dem	bin	chop	fufu.","3PL.SBJ	too	3PL.SBJ	PST	eat	fufu","They also ate fufu."
13697,19-200,19,"Mi	sɛf	à	gɛt	fɔ̀	go	nà	hos.","1SG.EMPH	EMPH	1SG.SBJ	have	ASSOC	go	LOC	house","I myself/too have to go home."
13698,19-201,19,"Di	wan,	yu	senwe	yù	dè	go.","This	one	2SG	EMPH	2SG	IPFV	go","This time, you yourself/too are going (i.e. dying)."
13699,20-144,20,"My	tinkee	so,	that	number	one	pleeseeman	hab	got	too.","1SG	think	so	DEM	number	one	policeman	has	got	too","I think that top policeman has one too."
13700,21-146,21,"Everyone	go-ing	movies	ah?	I	also	go.","everyone	go-PROG	movies	PCL	1SG	also	go","Is everyone going to the movies? I'm going too."
13701,21-147,21,"Everyone	go-ing	movies	ah?	I'm	go-ing	also.","everyone	go-PROG	movies	PCL	1SG.be	go-PROG	also","Is everyone going to the movies? I'm going too."
13702,22-182,22,"Em	tu	i	kam.","3SG	FOC	PM	come","He also came."
13703,23-164,23,"mi	tu	mi	wantem	muvum	hem	ia","1SG	too	1SG	want	move	3SG	DEF","Me too, I want to move that one."
13704,24-187,24,"Yorlye	comen	tuu.","2PL	come.CONT	too","You (plural) are coming as well."
13705,25-330,25,"Hajban-wan	binij	gigen	from	grog.","husband-ADJ	finish	also	from	alcohol","[Since the wife had stopped drinking], the husband too stopped with the alcohol."
13706,25-331,25,"Ya	gumilan	igen	mibala	kol-im.","yes	palm.species	too	1PL	call-TR","Yes, we also call it (a palm species) gumilan (in addition to a name in a neighbouring language)."
13707,25-332,25,"E.	ken	tel	yu	thet	stori	tu.","E.	can	tell	2SG	DEM	story	too","E. can tell you that story too! OR: E. too can tell you that story."
13708,26-116,26,"ʃi	ɔso	wɛn	gɔ","3SG	also	PST.PFV	go","She also went."
13709,27-131,27,"[...]	dan	am	sa	tumbl	am-sél	oka	bini	di	gat	[...].","[...]	then	3SG	FUT	throw	3SG-self	too	into	DET	hole	[...]","[...] then he will throw himself, too, into the hole [...]."
13710,27-132,27,"Sin	mā	ha	bitji	stibu	oka.","3SG.POSS	mother	have	bit	money	too","His mother has little money, too."
13711,28-186,28,"ori	oko	das	bifi	datʃ","3SG	too	HAB	speak	Dutch","He too speaks Berbice Dutch."
13712,29-211,29,"Ook	JAN	het	haar	hoor	sing.","also	John	PST	3SG.F.OBL	hear	sing.INF","John too heard her sing."
13713,29-212,29,"Jan	het	haar	ook	hoor	sing.","John	PST	3SG.F.OBL	also	hear	sing.INF","John heard her sing too."
13714,29-213,29,"Hulle	OOK	sal	haar	ondersteun.","3PL.NOM	also	shall	3SG.F.OBL	support","They too will support her."
13715,30-221,30,"Komu	el=ka=sabe-ba	skrebe,	e=txoma	si=fidju	pa=skrebe=l	kel=kárta.	Djon-zinhu	tuntunhi,	tuntunhi,	pamodi	el	tanbe	e=ka=sabe-ba	náda,	nen	skrebe	si=nómi.","as	3SG=NEG=know-ANT	write	3SG=call	3SG.POSS=son	for=write=3SG	DEM.SG=letter	John-little	become.uncertain	become.uncertain	because	3SG.INDP	too	3SG.DEP=NEG=know-ANT	nothing	not.even	write	3SG.POSS=name","Since he couldn't write, he called his son, so that he would write the letter for him. Little John dilly-dallied and dithered because he couldn't do anything either, not even write his name."
13716,30-222,30,"Tánbi	na=Káuberdi	ta=kume-du	txeu	midju.","also	in=Cape.Verde	IPFV=eat-PASS	much	sweetcorn","Also in Cape Verde they eat a lot of sweetcorn."
